student_id,class_name,subject,score,ai_tool_used,study_hours,record_date
S1145,UG Year 2,Statistics,46.7,False,8.7,2024-07-01
S0769,UG Year 1,Statistics,75.7,True,5.6,2023-05-17
S0147,PG Year 1,Research Methods,77.1,True,5.9,2025-04-04
S0663,Class 9A,Math,61.8,False,4.5,2022-11-08
S0197,UG Year 2,Economics,73.2,True,6.5,2023-10-30
S0426,Class 9B,Chemistry,45.7,False,4.2,2022-10-16
S0140,PG Year 2,Data Science,85.7,True,13.3,2024-04-04
S0142,Class 11A,English,67.9,True,4.6,2024-09-11
S0075,Class 11B,English,53.4,False,4.8,2023-11-04
S0327,Class 9B,Math,55.6,True,4.1,2025-01-10
S0537,Class 9A,Math,73.7,True,6.3,2023-09-22
S0675,Class 9A,Chemistry,57.7,True,4.6,2024-03-29
S0717,UG Year 4,Machine Learning,57.6,True,6.1,2022-09-15
S0765,Class 6A,Geography,56.2,False,1.2,2024-08-28
S0937,Class 9B,English,80.4,True,3.8,2023-05-13
S0954,UG Year 3,Database Systems,61.5,False,10.9,2024-08-31
S0225,Class 9A,Physics,57.0,True,3.4,2024-05-13
S0511,Class 6A,History,58.4,False,2.2,2023-03-15
S1128,Class 6B,Math,55.3,False,1.6,2025-02-24
S0711,Class 6A,English,53.7,False,1.4,2022-10-03
S1167,Class 6A,Science,55.0,False,2.0,2023-07-05
S0002,UG Year 3,Database Systems,80.3,True,8.6,2024-08-24
S0472,UG Year 1,Statistics,63.2,False,8.5,2024-03-05
S1149,UG Year 1,English,73.0,True,8.6,2023-03-09
S0142,Class 9A,Physics,47.2,False,4.1,2024-10-11
S0370,Class 9A,Biology,59.9,True,4.5,2023-06-20
S0288,Class 11A,Computer Science,60.9,False,3.6,2023-11-11
S1005,UG Year 4,Project Work,76.2,True,10.9,2023-08-13
S0524,UG Year 3,Database Systems,59.6,True,4.3,2022-07-02
S0175,UG Year 3,Machine Learning,64.4,True,7.6,2025-01-10
S0095,PG Year 1,Research Methods,71.0,True,8.6,2024-02-19
S0672,Class 9A,Biology,76.9,True,6.2,2023-10-29
S0053,UG Year 2,Computer Science,70.6,True,7.4,2024-02-01
S1001,Class 6B,Geography,73.8,True,3.1,2024-11-16
S0517,Class 11B,Chemistry,51.8,False,3.1,2024-01-29
S0539,PG Year 1,Research Methods,81.7,True,13.9,2024-02-05
S0098,Class 11A,English,59.4,False,4.1,2024-02-12
S1028,UG Year 4,AI Ethics,61.6,True,11.7,2025-01-22
S0826,UG Year 2,Research Methods,58.7,False,5.7,2022-11-29
S0997,Class 11A,Chemistry,57.0,False,7.0,2023-07-09
S0902,PG Year 1,Machine Learning,50.9,True,5.4,2023-07-27
S0911,Class 11B,Computer Science,66.8,True,3.9,2025-02-05
S1087,UG Year 1,Statistics,72.8,True,7.3,2023-08-12
S1103,UG Year 2,Economics,48.5,False,5.0,2024-04-28
S0461,PG Year 1,Data Science,50.7,False,8.3,2023-07-02
S0612,UG Year 2,Data Analysis,62.9,False,8.7,2024-04-02
S0227,UG Year 4,Machine Learning,66.9,True,5.6,2023-03-20
S0865,Class 11B,Physics,59.9,True,3.7,2023-03-26
S1095,Class 11A,Computer Science,76.0,True,4.9,2025-02-26
S0010,Class 11A,Chemistry,63.0,False,8.3,2022-06-17
S0301,Class 11B,Physics,68.4,True,5.5,2024-02-07
S0557,UG Year 2,Economics,62.7,True,4.8,2025-05-23
S0843,Class 6B,History,66.3,False,4.0,2023-01-03
S0830,Class 11A,English,53.7,False,3.6,2024-02-28
S0028,Class 6A,Math,47.8,False,1.7,2024-07-12
S0209,Class 11A,Chemistry,68.3,True,8.0,2023-07-04
S0148,Class 9B,Chemistry,49.0,False,5.1,2022-10-21
S0960,UG Year 1,Economics,53.3,False,8.6,2024-07-04
S0607,UG Year 3,Database Systems,61.3,False,9.1,2023-03-09
S0093,UG Year 4,AI Ethics,68.9,True,7.7,2025-04-15
S0827,UG Year 2,Research Methods,57.8,True,4.6,2024-10-02
S0197,Class 6A,Science,67.1,True,3.7,2024-07-24
S0864,UG Year 4,Advanced Statistics,45.0,False,6.6,2022-07-06
S1121,Class 6B,History,56.9,False,1.5,2022-06-18
S0973,Class 11A,English,79.5,True,7.0,2022-08-26
S1032,PG Year 2,Deep Learning,56.2,True,7.4,2022-10-02
S0247,Class 11A,Math,70.6,False,5.6,2025-03-05
S0291,PG Year 2,Deep Learning,77.4,True,12.7,2024-11-20
S0245,Class 6A,Science,69.2,True,2.2,2025-03-10
S0491,PG Year 2,AI Ethics,62.0,True,9.2,2024-10-25
S1085,Class 6A,Geography,79.8,True,3.4,2023-08-02
S0918,UG Year 4,Advanced Statistics,43.3,False,4.6,2023-07-02
S0909,UG Year 3,Data Analysis,33.3,False,6.5,2025-03-01
S0923,UG Year 3,Machine Learning,62.4,True,7.9,2025-05-15
S0170,PG Year 2,Data Science,46.6,False,6.7,2024-05-17
S1164,Class 11A,Physics,51.5,False,3.6,2025-03-02
S0185,Class 9A,English,70.1,True,5.3,2022-09-04
S0145,Class 9A,Biology,56.3,False,4.0,2025-05-07
S0275,PG Year 2,AI Ethics,67.4,False,13.3,2022-06-07
S0247,Class 9B,Math,66.5,False,4.3,2024-03-20
S0963,Class 9A,Physics,55.4,False,2.0,2023-07-25
S0558,Class 9B,English,54.8,False,5.6,2023-05-07
S0540,UG Year 1,Mathematics,57.9,True,5.0,2022-11-14
S1149,Class 6A,Science,57.6,False,2.3,2022-09-28
S0301,UG Year 4,Machine Learning,58.8,True,5.3,2023-04-23
S1063,Class 11A,Computer Science,66.7,False,7.7,2023-02-10
S1149,UG Year 4,Advanced Statistics,79.4,False,10.5,2024-01-11
S0810,Class 11A,Physics,56.1,True,5.4,2024-02-26
S1143,UG Year 1,Statistics,80.0,True,7.6,2023-01-28
S1038,Class 11A,Physics,56.8,False,6.7,2024-03-21
S0840,UG Year 2,Computer Science,70.0,True,8.2,2022-06-30
S0334,UG Year 3,Database Systems,44.8,False,9.6,2023-06-15
S0669,Class 6A,Math,66.7,True,2.7,2024-04-29
S1179,UG Year 1,Mathematics,62.4,True,6.6,2025-01-04
S0970,Class 11B,Physics,47.9,False,5.4,2025-04-09
S0154,UG Year 4,AI Ethics,68.6,True,6.7,2025-05-08
S0453,Class 9B,English,63.0,False,3.6,2023-06-29
S0396,Class 9A,Biology,68.4,True,2.4,2025-03-24
S0975,UG Year 1,Statistics,67.8,True,3.3,2023-10-08
S0637,Class 11B,Math,54.1,False,5.0,2024-08-02
S0967,Class 9A,English,50.7,False,4.0,2025-05-31
S1166,Class 9A,Chemistry,39.8,False,5.0,2022-11-10
S0828,UG Year 3,Statistics,53.1,False,6.7,2025-03-06
S1100,UG Year 1,Statistics,54.2,True,5.1,2024-07-14
S1088,Class 9A,Physics,77.2,True,4.3,2022-11-22
S0601,Class 6A,History,62.7,True,4.3,2023-11-09
S0919,Class 9A,English,57.1,False,2.7,2022-10-03
S0356,UG Year 4,Advanced Statistics,62.9,True,4.9,2023-03-21
S0348,Class 6B,Science,36.5,False,1.7,2022-08-25
S0295,PG Year 2,Advanced Statistics,60.8,True,15.2,2025-03-16
S1145,Class 9B,Physics,46.5,False,4.0,2024-03-24
S0467,Class 6A,Math,58.0,False,4.1,2022-06-14
S0986,UG Year 4,AI Ethics,68.4,False,7.3,2023-02-23
S0134,UG Year 3,Statistics,70.6,True,8.3,2023-03-01
S0616,UG Year 3,Statistics,54.3,False,5.5,2022-11-20
S0830,PG Year 1,Research Methods,57.6,True,7.6,2023-01-20
S0976,UG Year 4,AI Ethics,78.2,True,7.0,2023-07-31
S0942,UG Year 2,Data Analysis,73.8,True,5.2,2024-06-30
S0771,PG Year 1,Machine Learning,46.5,False,7.2,2025-03-16
S1086,UG Year 4,Advanced Statistics,69.5,True,5.6,2024-01-16
S1041,UG Year 2,Statistics,63.5,False,5.0,2024-10-24
S0849,Class 9A,Biology,69.4,False,4.6,2024-09-05
S0607,Class 6A,Science,46.5,False,2.0,2023-04-20
S0318,UG Year 3,Data Analysis,66.7,True,5.3,2023-03-08
S0139,Class 9B,Biology,49.3,False,4.9,2023-04-23
S0942,Class 11B,English,67.1,False,6.1,2025-03-26
S1195,UG Year 2,Statistics,61.4,False,6.2,2022-09-08
S0332,Class 9B,Biology,58.6,False,3.4,2023-08-11
S0638,UG Year 3,Data Analysis,62.6,True,8.2,2025-03-29
S0048,UG Year 1,Economics,66.4,True,3.7,2023-07-01
S0737,UG Year 1,Mathematics,46.6,False,2.2,2024-04-23
S1142,PG Year 1,Machine Learning,38.1,False,4.4,2024-02-27
S1027,UG Year 4,Machine Learning,76.4,False,9.8,2022-08-20
S0779,Class 11B,Computer Science,60.6,False,6.7,2024-06-26
S0548,Class 11B,Computer Science,65.1,False,8.2,2025-01-06
S1115,UG Year 1,Mathematics,60.4,True,4.8,2025-02-03
S1159,PG Year 2,Advanced Statistics,66.8,True,7.7,2024-08-03
S0857,Class 9B,Physics,56.4,True,2.7,2023-10-06
S0187,PG Year 2,Data Science,52.4,False,12.2,2023-04-22
S1046,UG Year 4,Data Science,52.5,True,7.0,2025-03-02
S0174,UG Year 4,Advanced Statistics,53.3,False,7.3,2022-06-06
S0522,UG Year 3,Database Systems,62.3,True,4.7,2025-03-09
S0504,Class 11B,Computer Science,49.8,True,2.6,2023-07-01
S0785,Class 9B,English,68.9,False,5.8,2022-07-09
S0517,UG Year 1,Economics,61.4,False,8.4,2022-06-06
S0026,PG Year 1,Statistics,39.1,False,4.9,2022-08-03
S0229,Class 11B,Math,77.7,True,7.3,2024-02-26
S0892,Class 6A,History,83.9,True,3.0,2024-03-05
S0704,Class 6B,Geography,57.6,False,4.0,2023-04-13
S0625,Class 6B,Geography,64.5,True,3.1,2023-08-13
S0495,Class 11A,Computer Science,63.9,False,5.0,2024-07-02
S0772,UG Year 2,Data Analysis,69.7,True,6.4,2024-10-15
S0357,Class 6A,History,76.3,True,1.4,2022-09-28
S0400,UG Year 4,Advanced Statistics,57.1,True,5.4,2023-05-12
S0942,UG Year 1,Statistics,72.8,True,4.8,2024-10-10
S1068,Class 9B,Physics,43.3,False,2.7,2024-06-08
S0868,UG Year 1,Computer Science,63.1,False,7.4,2024-04-05
S0501,Class 9B,Math,51.0,False,3.7,2024-11-28
S0576,Class 11B,English,55.2,False,6.6,2023-06-23
S0196,UG Year 1,Economics,55.0,False,5.8,2023-11-18
S0051,Class 6B,Math,64.2,True,2.9,2023-06-21
S1130,Class 11A,Chemistry,66.3,True,3.7,2023-08-04
S0962,Class 6A,Science,63.6,False,3.1,2025-05-24
S0056,Class 9A,Physics,56.6,False,5.7,2023-04-20
S0096,Class 11B,English,65.5,False,3.9,2023-08-10
S0288,Class 6B,Geography,61.0,False,1.2,2024-03-21
S0834,Class 9B,Math,52.4,False,2.8,2024-01-25
S0885,Class 9B,Physics,49.2,False,3.5,2023-08-08
S1000,Class 11B,English,66.8,True,5.1,2025-01-19
S1032,Class 6A,English,65.6,False,2.1,2023-02-07
S0045,PG Year 1,AI Ethics,59.8,True,7.9,2024-04-07
S0225,PG Year 2,Deep Learning,61.5,True,11.1,2022-11-20
S0881,UG Year 4,Advanced Statistics,67.3,True,9.8,2024-06-10
S1157,UG Year 1,Computer Science,73.6,False,6.1,2023-11-14
S0305,UG Year 2,Research Methods,71.0,True,4.8,2024-05-26
S0786,Class 11A,Physics,55.8,False,6.7,2025-02-08
S0509,Class 9A,English,71.6,True,2.5,2024-04-14
S0800,UG Year 1,Economics,58.2,False,7.1,2023-10-17
S0582,PG Year 2,AI Ethics,65.7,False,7.6,2023-06-12
S1162,UG Year 4,Data Science,66.5,True,10.4,2024-10-07
S0888,Class 6B,Geography,62.1,False,2.5,2023-07-20
S0781,Class 11B,English,59.4,True,4.6,2024-03-31
S0985,UG Year 1,Mathematics,63.1,True,6.2,2022-06-27
S0916,Class 11A,English,60.4,False,3.7,2023-01-10
S0220,UG Year 4,Machine Learning,63.3,True,7.0,2023-11-08
S1065,PG Year 1,Data Science,51.1,False,6.6,2024-08-29
S0035,PG Year 2,Data Science,71.8,True,10.0,2025-02-13
S0021,Class 6B,English,57.6,False,2.1,2024-07-27
S1129,UG Year 2,Statistics,75.3,True,7.1,2024-07-01
S0327,Class 9B,Biology,43.6,False,1.9,2023-07-17
S0441,UG Year 1,English,68.7,True,4.5,2023-02-09
S0487,Class 6B,English,69.9,True,2.2,2023-02-17
S1028,UG Year 4,Advanced Statistics,57.0,True,6.7,2025-05-21
S0870,Class 6B,History,68.8,False,2.5,2022-11-13
S1013,UG Year 1,Statistics,63.2,True,5.9,2023-05-13
S0216,Class 6A,Math,64.2,True,2.3,2024-03-05
S0961,UG Year 3,Data Analysis,67.9,True,9.8,2023-04-04
S0968,PG Year 1,Machine Learning,75.5,True,7.6,2023-03-04
S1031,Class 11A,Chemistry,55.1,False,7.4,2022-10-23
S0674,Class 9B,Chemistry,71.4,True,2.7,2023-04-01
S0579,Class 6B,Science,58.3,False,2.7,2023-10-29
S1160,PG Year 2,Deep Learning,62.3,True,9.8,2024-11-23
S0646,Class 11B,Math,73.5,True,5.7,2023-02-01
S0082,UG Year 4,Machine Learning,40.7,False,6.2,2024-02-03
S0992,Class 6B,Math,60.5,True,2.9,2025-05-03
S0855,Class 9A,English,35.4,False,1.8,2025-04-03
S0497,UG Year 3,Machine Learning,60.8,True,5.9,2022-06-21
S0539,PG Year 1,Machine Learning,60.8,True,8.1,2022-06-16
S1163,PG Year 1,Research Methods,82.6,True,12.4,2025-03-22
S1120,Class 9A,English,63.4,True,2.1,2024-02-21
S1044,UG Year 2,Statistics,63.4,True,5.3,2022-09-28
S0852,UG Year 2,Statistics,77.3,True,5.1,2025-01-29
S0271,Class 6A,Geography,59.9,False,3.3,2022-08-08
S0184,Class 11B,Computer Science,61.5,False,2.8,2022-09-06
S0919,Class 9A,Biology,56.4,True,2.8,2023-01-29
S0291,UG Year 1,Mathematics,67.4,True,7.5,2024-09-21
S0726,PG Year 2,Deep Learning,59.4,True,12.2,2024-08-08
S0806,UG Year 1,Statistics,81.6,True,7.8,2023-08-06
S1128,Class 6A,English,67.5,False,2.3,2023-04-05
S1186,UG Year 2,Research Methods,54.7,False,4.6,2024-10-26
S0800,PG Year 2,Advanced Statistics,52.8,True,10.0,2025-03-10
S1111,Class 6A,History,62.0,False,2.8,2024-08-07
S0996,Class 6A,Science,51.7,False,1.7,2023-01-01
S0369,UG Year 1,English,81.1,True,10.1,2024-02-02
S0958,Class 9B,Chemistry,51.2,False,4.0,2025-02-26
S0593,Class 6B,Science,63.6,False,3.5,2022-11-22
S0113,Class 11B,Math,60.9,True,3.4,2024-09-02
S0033,UG Year 2,Data Analysis,59.9,False,7.9,2023-02-05
S0305,Class 6A,Science,69.1,True,3.8,2023-04-05
S0170,Class 6B,History,50.6,False,2.5,2025-03-12
S0833,UG Year 3,Statistics,67.7,True,7.7,2024-05-16
S0013,UG Year 3,Data Analysis,69.5,False,8.0,2024-03-05
S0746,Class 11B,Math,54.3,False,6.0,2025-02-07
S1021,Class 11B,English,65.8,False,3.8,2025-03-07
S0726,Class 9A,English,46.3,False,4.3,2025-03-28
S1187,UG Year 3,Statistics,72.3,True,7.3,2023-10-28
S0617,Class 6A,Geography,75.6,True,3.5,2024-11-22
S0740,Class 9A,Math,70.6,True,2.5,2023-05-25
S0098,Class 11B,Math,60.0,False,4.5,2022-10-02
S0179,Class 9A,English,64.1,True,2.2,2022-11-28
S1196,Class 9A,Physics,76.0,True,4.8,2023-04-15
S0352,UG Year 1,Mathematics,66.2,False,5.6,2023-03-22
S1125,UG Year 4,Advanced Statistics,42.6,False,10.5,2023-08-19
S1185,UG Year 2,Data Analysis,42.5,False,4.9,2023-01-05
S0131,Class 9A,Physics,71.3,True,6.6,2023-09-19
S0070,Class 11B,Physics,58.1,True,3.2,2024-02-17
S0988,Class 6B,Geography,74.5,True,2.4,2024-05-15
S0402,Class 6B,Science,63.1,True,3.6,2024-09-13
S0234,Class 11B,English,73.3,False,5.9,2024-08-04
S1048,Class 6A,Math,65.7,True,4.5,2025-02-10
S0486,PG Year 1,Data Science,62.2,True,8.4,2025-05-23
S1119,UG Year 1,English,60.0,False,6.2,2024-02-11
S0265,Class 11A,Math,70.1,True,8.2,2024-09-10
S0649,UG Year 3,Machine Learning,75.5,True,9.5,2024-05-28
S0755,Class 11B,English,62.9,True,2.9,2024-07-05
S0494,Class 9B,Physics,42.9,False,2.0,2023-04-09
S0907,UG Year 2,Computer Science,61.0,False,6.4,2024-09-10
S0480,UG Year 4,Advanced Statistics,51.1,False,5.0,2023-10-09
S0753,Class 11A,Math,64.2,False,7.9,2023-05-11
S1147,PG Year 2,Deep Learning,81.5,True,11.6,2025-01-27
S0198,Class 9B,Math,62.6,True,2.4,2023-05-16
S0067,Class 11A,Chemistry,37.0,False,2.5,2024-07-11
S0284,Class 11B,Physics,41.5,False,3.0,2024-05-26
S0071,Class 9B,Math,60.1,False,3.9,2022-07-31
S0968,Class 11B,English,79.9,True,5.9,2025-01-31
S0627,PG Year 2,Deep Learning,53.0,False,7.1,2024-06-01
S1091,UG Year 2,Data Analysis,56.7,False,5.6,2022-06-20
S0935,UG Year 4,Data Science,66.4,True,7.4,2024-08-26
S0780,Class 6B,English,63.9,False,3.3,2023-09-17
S1022,UG Year 4,AI Ethics,57.7,False,4.7,2023-06-28
S0584,Class 11B,Math,56.7,False,6.2,2024-11-18
S0049,UG Year 1,Economics,50.2,False,4.0,2023-08-08
S1019,PG Year 1,Data Science,71.8,True,7.5,2023-01-14
S0776,Class 9B,Biology,53.3,False,3.3,2023-05-06
S1161,Class 9B,Physics,47.3,False,2.0,2022-10-09
S0117,UG Year 2,Computer Science,77.7,True,8.6,2025-03-03
S0389,UG Year 1,English,73.9,False,8.5,2023-10-30
S0536,UG Year 2,Data Analysis,75.0,True,6.4,2024-07-27
S0628,Class 11B,Chemistry,77.2,True,7.8,2023-07-30
S0562,PG Year 1,Research Methods,59.6,False,11.7,2024-04-05
S0503,Class 11A,Chemistry,54.8,False,4.8,2022-07-25
S0350,Class 6A,Geography,57.5,False,1.0,2022-09-21
S0554,UG Year 4,Project Work,70.3,True,8.6,2022-08-13
S0650,UG Year 2,Data Analysis,50.1,True,4.9,2024-08-28
S0810,UG Year 1,Mathematics,47.8,False,4.5,2023-10-09
S0219,UG Year 2,Statistics,87.9,True,9.9,2022-09-15
S1084,Class 9B,Chemistry,41.0,False,6.4,2024-01-01
S0006,Class 11A,Physics,59.3,True,3.8,2023-05-31
S0225,Class 11A,Chemistry,62.3,True,3.2,2024-10-11
S1049,UG Year 1,Statistics,69.4,True,7.7,2023-03-18
S0755,Class 9A,Math,76.5,True,3.9,2024-03-15
S0786,Class 6B,English,60.7,False,1.5,2022-11-12
S0007,Class 9A,English,68.5,True,2.8,2025-03-25
S0754,PG Year 2,Thesis,66.9,True,11.9,2025-02-16
S0817,Class 11A,English,78.0,True,4.7,2023-08-05
S1059,Class 6B,Geography,61.5,False,4.6,2022-08-19
S1110,PG Year 1,Research Methods,52.8,False,5.8,2025-01-27
S0062,UG Year 1,Mathematics,62.4,False,7.4,2024-10-07
S0919,UG Year 4,AI Ethics,66.8,True,7.3,2024-05-02
S1089,PG Year 2,AI Ethics,86.7,True,12.4,2023-04-28
S0526,PG Year 2,Deep Learning,50.6,False,12.8,2024-10-12
S1046,Class 11A,Physics,58.7,True,6.8,2022-09-09
S0415,UG Year 3,Database Systems,64.0,True,3.9,2025-05-09
S0014,UG Year 4,Machine Learning,72.9,False,12.7,2023-01-20
S0567,Class 6A,Science,60.7,True,3.6,2022-11-13
S0493,Class 6A,History,77.5,True,2.8,2023-02-24
S0444,PG Year 2,AI Ethics,50.5,True,7.8,2023-07-16
S0274,UG Year 1,Computer Science,65.2,False,6.9,2025-04-03
S0676,Class 9A,Biology,60.0,False,1.7,2024-10-20
S1046,Class 11A,English,61.7,True,3.9,2024-07-24
S0710,Class 11A,English,50.3,False,3.1,2023-09-22
S0124,Class 9A,Biology,58.2,True,5.5,2024-06-06
S0079,Class 11A,Physics,57.5,True,2.7,2023-03-01
S0011,UG Year 3,Machine Learning,68.9,True,8.0,2024-08-29
S0739,Class 9A,Physics,57.5,False,3.3,2022-09-21
S0865,PG Year 2,AI Ethics,51.8,False,9.2,2025-05-02
S0606,UG Year 4,Machine Learning,51.1,False,10.5,2024-07-24
S0220,UG Year 4,AI Ethics,74.2,False,11.1,2023-03-18
S0605,Class 9A,Biology,52.0,False,2.7,2022-11-28
S0749,PG Year 1,AI Ethics,58.3,False,8.2,2023-09-14
S1102,Class 11A,Physics,68.0,True,3.5,2023-01-04
S0198,PG Year 1,Statistics,68.4,True,7.4,2023-02-03
S0214,Class 11B,English,59.6,True,3.7,2023-06-02
S0901,Class 9A,Physics,52.8,False,2.6,2022-07-01
S0603,Class 9A,Physics,60.5,False,3.9,2025-03-10
S1177,Class 6A,Math,46.4,False,1.6,2022-08-27
S0959,Class 11A,Physics,48.4,False,5.8,2022-11-20
S0943,Class 9A,Biology,63.7,False,3.2,2024-10-25
S1088,Class 9A,Chemistry,68.9,True,2.0,2025-03-07
S0636,Class 11B,Math,60.2,False,6.1,2025-01-01
S0087,UG Year 4,Machine Learning,64.8,False,9.3,2022-08-12
S0465,Class 9A,Chemistry,62.0,True,5.6,2022-08-05
S1185,UG Year 4,Project Work,59.3,True,6.4,2024-06-11
S0979,Class 11B,Chemistry,60.6,False,4.5,2025-05-06
S0699,Class 6A,History,74.1,False,2.4,2024-03-10
S0636,PG Year 2,AI Ethics,93.1,True,17.0,2022-08-02
S1120,UG Year 2,Computer Science,72.3,True,10.7,2024-06-02
S0972,UG Year 1,Mathematics,70.2,True,9.6,2023-03-09
S1193,UG Year 4,Project Work,68.4,True,5.5,2022-08-24
S0600,Class 6B,History,62.1,False,1.5,2024-01-13
S0659,Class 9B,Chemistry,68.1,True,3.5,2024-03-05
S1190,Class 9A,Math,73.1,True,5.9,2022-06-25
S0056,Class 11A,Computer Science,54.9,False,4.3,2022-06-29
S0286,Class 9A,Biology,70.2,True,6.0,2023-05-29
S0735,UG Year 4,Machine Learning,79.5,True,9.2,2025-05-07
S0682,Class 6A,Science,53.2,True,1.8,2024-03-20
S0468,PG Year 2,AI Ethics,86.8,True,10.0,2023-01-24
S0075,Class 6B,Math,52.6,False,2.7,2024-07-28
S0867,UG Year 2,Statistics,72.7,True,5.8,2023-06-16
S0035,UG Year 3,Machine Learning,51.5,False,10.8,2023-09-13
S1154,UG Year 2,Research Methods,69.2,True,4.4,2022-06-22
S1180,PG Year 1,Statistics,55.8,False,9.4,2023-03-24
S0318,UG Year 4,Project Work,52.5,False,8.8,2024-05-21
S0595,PG Year 1,Data Science,64.6,True,8.9,2022-07-12
S1120,Class 11B,English,89.0,True,8.2,2024-02-19
S1041,PG Year 1,Statistics,56.3,False,9.5,2022-09-11
S0288,Class 9B,Physics,55.6,True,5.6,2022-06-02
S0593,Class 11B,Physics,49.0,False,4.8,2024-09-14
S0456,UG Year 4,AI Ethics,72.9,True,9.4,2024-10-16
S0514,PG Year 2,Thesis,47.1,False,8.8,2023-04-17
S0830,UG Year 1,Mathematics,71.5,True,4.8,2024-03-15
S0145,PG Year 1,AI Ethics,66.1,False,12.1,2024-01-11
S0440,Class 11A,Math,63.9,True,4.3,2023-03-11
S0202,Class 9A,English,59.6,False,3.8,2024-06-22
S1023,UG Year 3,Research Methods,63.7,False,10.1,2023-07-06
S0304,Class 6A,Science,64.8,False,2.2,2023-02-21
S0015,UG Year 4,Advanced Statistics,45.6,False,9.8,2025-04-15
S0330,PG Year 1,Statistics,65.6,True,7.4,2024-05-07
S1187,UG Year 4,Data Science,72.7,True,10.6,2023-02-25
S0387,Class 6B,Math,55.1,False,1.4,2025-03-05
S1194,Class 6B,English,61.4,False,2.3,2024-10-23
S0324,Class 9A,Chemistry,55.8,False,3.1,2022-09-06
S0551,Class 11B,Computer Science,52.8,False,7.3,2023-08-15
S0175,Class 6B,Science,45.9,False,2.9,2025-03-26
S0159,UG Year 1,Mathematics,47.8,False,6.1,2023-09-27
S0832,UG Year 4,Machine Learning,60.9,False,11.9,2022-10-18
S1000,Class 6A,Math,65.4,False,1.8,2024-11-20
S0842,UG Year 3,Research Methods,54.9,False,6.3,2024-10-23
S0495,UG Year 4,AI Ethics,70.6,True,7.3,2022-09-24
S1101,UG Year 4,Data Science,58.5,False,5.7,2023-01-18
S0812,Class 11B,Math,50.4,True,3.0,2024-08-18
S0950,UG Year 3,Research Methods,78.9,True,11.0,2024-01-20
S0075,Class 11B,English,50.2,False,5.7,2023-02-21
S0266,Class 9B,Biology,46.1,False,3.1,2024-07-01
S1102,Class 9A,Physics,49.3,False,2.4,2024-11-14
S1068,Class 11B,Math,74.2,True,7.7,2024-03-24
S0100,Class 11A,English,61.1,False,4.9,2022-08-14
S0726,Class 6B,Science,71.1,True,3.4,2023-10-24
S0693,Class 9A,English,77.5,True,5.4,2023-05-10
S0837,Class 11B,Computer Science,76.1,True,7.0,2025-03-19
S0469,Class 6A,Math,49.8,False,1.9,2025-01-31
S0667,UG Year 2,Economics,64.9,True,10.2,2025-03-18
S0835,UG Year 1,Computer Science,45.4,False,4.0,2023-02-12
S0266,Class 11B,English,74.3,True,6.8,2025-02-25
S0849,Class 11A,Math,49.2,True,4.5,2022-10-03
S1186,UG Year 2,Research Methods,68.2,True,6.8,2023-03-04
S0129,Class 6A,Math,68.0,False,3.6,2024-01-13
S0354,Class 9B,Biology,64.4,True,1.9,2022-10-13
S0518,Class 6B,History,50.8,False,4.7,2024-10-28
S0895,UG Year 2,Computer Science,58.5,True,3.4,2024-03-01
S1193,UG Year 2,Data Analysis,61.1,True,5.2,2024-02-07
S1110,Class 9B,Math,49.0,False,3.2,2024-10-18
S0004,UG Year 3,Research Methods,63.7,True,4.2,2024-11-16
S0450,PG Year 2,Deep Learning,61.3,True,8.1,2023-03-31
S1125,Class 6B,English,69.7,True,2.9,2025-04-01
S1188,UG Year 2,Statistics,57.1,False,7.7,2023-06-08
S1184,UG Year 1,Statistics,80.9,True,8.3,2025-03-23
S1028,Class 6A,Geography,56.6,False,2.9,2023-09-10
S1110,Class 11A,English,63.1,False,5.7,2022-08-20
S0723,Class 9B,Math,72.9,True,3.5,2023-10-27
S0811,Class 11A,Math,58.9,False,7.9,2024-07-29
S0752,Class 11B,Computer Science,45.9,False,4.5,2022-11-25
S0945,UG Year 4,Project Work,61.0,False,9.6,2024-07-18
S0630,Class 11B,Computer Science,68.4,True,6.2,2023-05-20
S1141,PG Year 2,Deep Learning,47.0,False,8.1,2022-06-18
S0179,UG Year 4,Project Work,64.6,True,8.1,2024-05-29
S0666,UG Year 2,Research Methods,55.5,False,6.0,2023-01-30
S0095,PG Year 1,Statistics,57.5,False,7.2,2024-05-28
S1135,PG Year 2,Thesis,81.0,True,16.1,2023-11-02
S0131,Class 6B,English,70.0,False,3.9,2023-07-20
S0421,UG Year 1,Statistics,63.1,True,3.2,2022-09-01
S0424,Class 9B,Physics,51.5,False,2.0,2023-08-16
S0138,PG Year 1,AI Ethics,58.9,True,6.3,2022-10-14
S0297,Class 11A,Chemistry,53.6,False,5.4,2022-08-14
S0016,Class 9A,Physics,52.8,False,4.2,2022-10-26
S0927,UG Year 2,Data Analysis,70.4,True,7.3,2024-06-04
S0555,Class 9A,Math,63.4,False,2.6,2023-04-05
S0470,Class 6A,English,76.8,True,3.6,2024-04-27
S0193,UG Year 1,Statistics,74.3,True,6.9,2025-03-14
S0900,Class 9B,Math,68.6,True,4.0,2023-10-10
S0703,PG Year 1,Data Science,59.9,False,11.1,2023-09-17
S0561,Class 11A,Computer Science,68.8,True,3.8,2022-08-29
